CustomerID,Age,Gender,AnnualIncome,SpendingScore,CustomerSince,NumPurchases,LoyaltyPoints
,32.0,Male,,34.0,2016-10-09,31.0,4747.0
5358.0,65.0,Female,,14.0,2018-03-18,79.0,471.0
5359.0,42.0,Male,74789.0,68.0,2020-08-26,11.0,3765.0
5360.0,53.0,Male,66902.0,29.0,2017-02-14,9.0,4169.0
5361.0,25.0,Male,47191.0,79.0,,66.0,653.0
5362.0,26.0,Female,74488.0,,2019-02-03,44.0,461.0
5363.0,54.0,Male,90082.0,83.0,2022-02-21,,
5364.0,65.0,Male,51044.0,9.0,2015-09-25,16.0,1667.0
5365.0,62.0,Male,64600.0,27.0,2020-05-05,48.0,3745.0
5366.0,56.0,Male,102457.0,,2016-04-24,53.0,3321.0
5367.0,49.0,Female,63776.0,79.0,2020-07-19,65.0,639.0
5368.0,69.0,Male,117476.0,37.0,2022-06-30,48.0,4369.0
5369.0,34.0,Male,27836.0,28.0,2021-09-19,70.0,481.0
5370.0,52.0,Male,89525.0,50.0,2015-02-01,46.0,81.0
5371.0,54.0,Male,67648.0,55.0,2019-03-18,75.0,3303.0
5372.0,,Female,28740.0,4.0,2022-04-12,33.0,4126.0
5373.0,61.0,Male,,85.0,2018-07-05,52.0,2793.0
5374.0,46.0,Male,28102.0,98.0,2022-03-13,81.0,1107.0
5375.0,24.0,Female,95893.0,19.0,2016-01-23,,3785.0
5376.0,45.0,Male,66334.0,37.0,2022-11-05,51.0,250.0
5377.0,26.0,Male,,4.0,2023-07-01,98.0,2434.0
5378.0,45.0,Male,116630.0,37.0,2022-09-25,40.0,1620.0
5379.0,23.0,Female,40221.0,51.0,2019-06-25,25.0,1718.0
5380.0,46.0,Male,78265.0,32.0,2020-01-03,63.0,265.0
,34.0,Female,15719.0,45.0,2018-08-28,22.0,21.0
5382.0,33.0,Female,98442.0,12.0,2019-09-13,90.0,2123.0
5383.0,40.0,Female,38140.0,41.0,2016-03-22,91.0,1510.0
5384.0,48.0,Female,70779.0,56.0,2017-05-04,38.0,3852.0
5385.0,20.0,Female,16069.0,80.0,2015-05-03,9.0,4775.0
5386.0,38.0,Female,69714.0,14.0,2018-01-17,37.0,2938.0
5387.0,43.0,Female,88285.0,54.0,2021-05-26,5.0,3422.0
5388.0,53.0,Male,27935.0,63.0,,82.0,239.0
5389.0,59.0,Male,118191.0,65.0,2022-05-08,22.0,50.0
5390.0,54.0,Female,59035.0,58.0,2014-10-13,12.0,3007.0
5391.0,39.0,Female,111256.0,96.0,2017-05-24,60.0,475.0
5392.0,59.0,Female,42937.0,21.0,2017-05-18,44.0,2004.0
5393.0,29.0,Female,33540.0,4.0,2021-04-08,22.0,4989.0
5394.0,59.0,Female,88480.0,73.0,2017-06-12,6.0,156.0
,30.0,Female,63702.0,46.0,2020-02-12,27.0,4761.0
5396.0,28.0,Male,93283.0,86.0,2021-01-23,55.0,2783.0
5397.0,33.0,Male,,12.0,2022-08-15,15.0,2019.0
5398.0,25.0,Female,92233.0,30.0,2018-06-03,64.0,1686.0
5399.0,57.0,Female,51907.0,94.0,2022-03-19,17.0,4170.0
5400.0,57.0,Female,30221.0,96.0,2017-05-28,3.0,3858.0
5401.0,62.0,Male,69781.0,60.0,,10.0,2414.0
5402.0,19.0,Female,22087.0,100.0,2020-12-08,63.0,2803.0
,47.0,Male,101998.0,71.0,2021-07-01,,3249.0
5404.0,47.0,Male,37789.0,81.0,2022-11-27,89.0,2155.0
5405.0,29.0,Male,71023.0,65.0,2022-04-19,62.0,1826.0
5406.0,27.0,Female,48400.0,14.0,2020-08-15,85.0,3757.0
5407.0,61.0,Female,17199.0,44.0,2017-05-04,9.0,92.0
5408.0,28.0,Male,62316.0,26.0,2022-11-10,24.0,4276.0
5409.0,,Male,102273.0,91.0,2023-07-07,32.0,670.0
5410.0,33.0,Male,67062.0,16.0,2022-12-29,3.0,2143.0
5411.0,34.0,Male,86609.0,7.0,2017-12-31,33.0,231.0
5412.0,43.0,Female,31744.0,32.0,2018-02-25,43.0,3989.0
5413.0,19.0,,91095.0,89.0,2019-09-29,12.0,1602.0
5414.0,67.0,Female,70517.0,95.0,2014-09-24,93.0,2951.0
5415.0,29.0,Male,113231.0,16.0,2022-04-07,85.0,
5416.0,68.0,Female,63865.0,78.0,,98.0,2066.0
5417.0,43.0,Male,88937.0,89.0,2022-04-18,97.0,1310.0
5418.0,40.0,Female,92195.0,62.0,2019-06-23,32.0,158.0
5419.0,35.0,Female,28894.0,30.0,2019-10-01,20.0,3778.0
5420.0,49.0,Female,,,2020-01-13,67.0,1586.0
5421.0,66.0,Male,,,2021-11-03,68.0,377.0
5422.0,55.0,Female,44272.0,67.0,2018-11-29,17.0,3295.0
5423.0,64.0,Male,69021.0,91.0,2022-10-29,81.0,713.0
5424.0,20.0,Female,105048.0,46.0,2018-02-17,19.0,4187.0
5425.0,55.0,Female,48645.0,83.0,2022-03-30,4.0,2223.0
5426.0,20.0,Male,36179.0,43.0,2020-01-14,93.0,4071.0
5427.0,47.0,Female,25691.0,55.0,2023-02-04,17.0,2782.0
5428.0,18.0,Female,96646.0,45.0,2020-08-31,64.0,737.0
5429.0,47.0,Male,115827.0,,2022-06-05,22.0,2500.0
5430.0,62.0,Female,60311.0,71.0,2023-07-29,66.0,3146.0
5431.0,49.0,Female,110381.0,80.0,2015-08-03,42.0,1863.0
5432.0,45.0,Female,54038.0,32.0,2022-03-11,76.0,491.0
5433.0,38.0,Female,39967.0,8.0,2017-02-17,45.0,3004.0
5434.0,63.0,Male,43478.0,77.0,2019-04-20,11.0,
5435.0,30.0,Female,70775.0,62.0,2022-02-13,53.0,1529.0
5436.0,44.0,Female,85624.0,75.0,2017-04-28,60.0,945.0
5437.0,53.0,Female,55332.0,20.0,2023-07-11,29.0,3640.0
5438.0,24.0,Female,22066.0,18.0,2020-07-18,20.0,701.0
5439.0,39.0,Female,54313.0,6.0,2016-07-01,5.0,3956.0
5440.0,27.0,Female,82857.0,84.0,2016-03-01,25.0,2484.0
5441.0,56.0,Female,60900.0,96.0,2015-09-19,34.0,2755.0
,,Female,105069.0,29.0,2016-05-07,12.0,3268.0
5443.0,32.0,Male,105045.0,4.0,2020-09-25,28.0,3102.0
5444.0,21.0,Male,56098.0,71.0,2022-03-18,,1867.0
5445.0,49.0,Male,23294.0,43.0,2020-02-23,6.0,4125.0
5446.0,40.0,Male,,84.0,2022-02-02,19.0,3805.0
5447.0,23.0,,53101.0,34.0,2019-09-28,12.0,3033.0
5448.0,41.0,Female,40059.0,100.0,2021-01-04,25.0,4779.0
5449.0,37.0,Male,111784.0,71.0,2015-06-20,13.0,389.0
5450.0,54.0,Male,55626.0,33.0,2022-01-24,81.0,1243.0
5451.0,37.0,Male,35703.0,15.0,2019-07-09,76.0,3347.0
5452.0,29.0,,118693.0,96.0,2021-10-17,3.0,11.0
5453.0,50.0,Female,76417.0,,2015-10-30,24.0,1516.0
,45.0,Male,74228.0,40.0,2018-05-04,8.0,1620.0
5455.0,25.0,Male,18205.0,93.0,2016-02-06,,1757.0
5456.0,18.0,Male,49929.0,89.0,2014-11-28,45.0,48.0
5457.0,54.0,Male,98384.0,5.0,2018-02-27,72.0,1715.0
5458.0,39.0,,48411.0,78.0,2015-03-29,96.0,260.0
5459.0,,Female,95522.0,50.0,2016-11-12,96.0,319.0
5460.0,38.0,Male,26628.0,99.0,2015-07-24,1.0,4281.0
5461.0,49.0,Female,118655.0,66.0,2023-06-04,,2276.0
5462.0,52.0,Male,85089.0,89.0,2015-06-05,65.0,1927.0
5463.0,,Male,21518.0,54.0,2021-05-02,15.0,2832.0
5464.0,22.0,Female,53491.0,80.0,2018-07-26,50.0,4116.0
5465.0,63.0,Male,22946.0,46.0,2022-12-15,20.0,15.0
5466.0,67.0,Female,15610.0,80.0,2017-05-20,3.0,2527.0
5467.0,65.0,Female,84838.0,11.0,,61.0,3866.0
5468.0,23.0,Male,49311.0,,2016-05-15,15.0,4101.0
5469.0,42.0,Male,114770.0,99.0,2020-07-11,59.0,2345.0
5470.0,63.0,Female,56876.0,23.0,2019-11-17,54.0,940.0
,57.0,Female,95192.0,55.0,2019-04-04,60.0,258.0
5472.0,46.0,Male,119540.0,5.0,2022-10-23,37.0,1063.0
,24.0,Female,,64.0,2023-04-08,21.0,275.0
5474.0,57.0,Male,,35.0,2020-04-10,23.0,2791.0
5475.0,30.0,Female,99192.0,93.0,2022-03-10,99.0,2566.0
5476.0,55.0,Male,56811.0,69.0,2017-10-02,18.0,4922.0
5477.0,35.0,Female,85072.0,54.0,2017-12-02,17.0,1930.0
5478.0,19.0,Female,57974.0,3.0,2017-01-14,31.0,3582.0
5479.0,25.0,Male,34856.0,6.0,2018-11-21,64.0,1331.0
5480.0,28.0,Female,116946.0,87.0,2023-02-13,48.0,1556.0
5481.0,50.0,Female,59830.0,56.0,2014-09-29,26.0,479.0
5482.0,55.0,Female,96983.0,2.0,2019-08-03,22.0,4509.0
5483.0,65.0,Female,60823.0,82.0,2017-07-15,45.0,3046.0
5484.0,44.0,Female,113863.0,94.0,,36.0,3594.0
5485.0,37.0,Female,,38.0,2020-05-13,64.0,1488.0
5486.0,29.0,Female,89397.0,56.0,2023-08-02,35.0,2824.0
5487.0,60.0,Male,100814.0,5.0,2015-04-13,75.0,2092.0
5488.0,48.0,Female,82078.0,46.0,,91.0,829.0
5489.0,44.0,,82951.0,11.0,2017-10-14,98.0,4370.0
5490.0,49.0,Male,27905.0,65.0,2020-10-07,82.0,1934.0
5491.0,27.0,Female,36601.0,10.0,2023-01-12,27.0,2700.0
5492.0,20.0,Female,118691.0,41.0,2017-05-03,68.0,143.0
5493.0,62.0,Male,102099.0,44.0,2017-08-18,17.0,4930.0
5494.0,44.0,Female,55955.0,90.0,2020-06-24,70.0,2804.0
5495.0,52.0,Female,87179.0,33.0,2021-10-15,11.0,1886.0
5496.0,48.0,Male,63435.0,91.0,2017-06-07,5.0,2594.0
5497.0,32.0,Male,39044.0,56.0,2022-07-09,58.0,783.0
5498.0,,Female,26246.0,12.0,2022-04-07,82.0,4273.0
5499.0,30.0,Female,17458.0,2.0,2022-07-19,57.0,2829.0
5500.0,66.0,Male,73507.0,1.0,2021-04-22,89.0,2198.0
5501.0,52.0,Female,21028.0,65.0,2016-07-18,74.0,610.0
5502.0,69.0,Male,118751.0,,,80.0,3518.0
5503.0,28.0,Male,66901.0,86.0,2020-02-11,74.0,540.0
5504.0,38.0,,115252.0,,2020-06-28,74.0,2197.0
5505.0,68.0,Female,21306.0,36.0,,85.0,2309.0
5506.0,28.0,Male,42678.0,21.0,2019-01-13,,412.0
5507.0,47.0,Male,105444.0,84.0,2022-08-17,72.0,1783.0
5508.0,65.0,Male,27363.0,36.0,2018-10-21,1.0,4587.0
5509.0,52.0,Female,29066.0,26.0,2017-10-28,16.0,1727.0
5510.0,39.0,Female,78804.0,47.0,2022-04-03,26.0,1427.0
5511.0,55.0,Female,63544.0,95.0,2021-03-15,49.0,3510.0
5512.0,,Male,113247.0,1.0,2021-05-15,,1637.0
5513.0,31.0,Female,15189.0,38.0,2023-07-05,,4576.0
5514.0,41.0,Female,26752.0,14.0,2023-02-23,66.0,179.0
5515.0,67.0,Male,22482.0,,2015-04-20,53.0,3396.0
5516.0,66.0,Male,31679.0,46.0,2023-05-13,9.0,4677.0
5517.0,49.0,Female,105088.0,42.0,2017-06-15,69.0,1642.0
5518.0,53.0,,15799.0,7.0,2017-01-03,40.0,1294.0
5519.0,49.0,,105917.0,,2015-07-04,56.0,1582.0
5520.0,32.0,Female,24934.0,56.0,2014-12-31,5.0,3536.0
5521.0,60.0,Male,72558.0,76.0,2021-07-17,56.0,
5522.0,52.0,Male,74223.0,63.0,2021-04-12,72.0,2116.0
5523.0,20.0,Female,99620.0,24.0,,5.0,2355.0
,33.0,Female,56556.0,83.0,,69.0,4518.0
5525.0,22.0,Female,24909.0,73.0,2020-07-04,52.0,2561.0
5526.0,38.0,Female,106467.0,99.0,2020-06-10,81.0,3116.0
5527.0,27.0,Male,,4.0,2021-06-01,73.0,2542.0
5528.0,36.0,Female,58558.0,42.0,2018-08-10,98.0,4020.0
5529.0,42.0,Female,94382.0,96.0,2016-05-01,33.0,883.0
5530.0,21.0,Female,102793.0,70.0,2015-12-23,22.0,1172.0
5531.0,46.0,Male,43013.0,28.0,2019-10-09,85.0,1784.0
5532.0,36.0,Female,118018.0,92.0,2015-09-03,15.0,4674.0
5533.0,60.0,Female,37875.0,40.0,2020-07-16,65.0,
5534.0,19.0,Male,105253.0,51.0,,71.0,2162.0
5535.0,27.0,Male,26408.0,29.0,2022-12-09,23.0,2675.0
5536.0,,Male,50607.0,42.0,2019-09-06,6.0,4332.0
5537.0,42.0,Male,76684.0,69.0,2017-01-16,84.0,2094.0
5538.0,37.0,Male,51281.0,5.0,2023-03-20,58.0,2321.0
5539.0,65.0,Female,42326.0,41.0,2020-08-17,26.0,112.0
5540.0,,Male,,61.0,2020-05-09,12.0,791.0
5541.0,40.0,Male,16135.0,55.0,2015-09-29,,1315.0
5542.0,41.0,Male,37741.0,28.0,2022-08-26,77.0,2363.0
5543.0,28.0,Male,26913.0,41.0,2016-09-10,2.0,3233.0
5544.0,63.0,Male,25101.0,9.0,2016-07-06,32.0,
5545.0,51.0,Male,33631.0,29.0,2017-08-06,50.0,3495.0
5546.0,,Male,87084.0,,2016-02-05,95.0,143.0
5547.0,22.0,Male,117820.0,38.0,2019-05-22,61.0,3687.0
5548.0,22.0,Female,,62.0,2021-09-03,11.0,2575.0
5549.0,68.0,Female,63985.0,54.0,2018-12-04,68.0,4485.0
,38.0,Female,42215.0,52.0,2016-11-21,34.0,2020.0
5551.0,29.0,,77110.0,34.0,2022-09-11,,3730.0
5552.0,67.0,Male,117815.0,37.0,2019-04-09,95.0,748.0
5553.0,21.0,Male,34215.0,49.0,2019-05-26,89.0,874.0
5554.0,66.0,Female,106118.0,42.0,2017-04-18,8.0,
5555.0,,Male,29024.0,14.0,2021-03-26,8.0,4803.0
5556.0,37.0,Male,91949.0,82.0,2019-09-01,98.0,1208.0
5557.0,55.0,Male,96855.0,33.0,2022-05-15,15.0,3733.0
5558.0,42.0,Female,99982.0,98.0,2015-09-01,5.0,213.0
5559.0,31.0,Female,60483.0,92.0,2017-01-16,19.0,4108.0
5560.0,28.0,Male,112572.0,100.0,2016-07-28,74.0,1818.0
5561.0,49.0,,93157.0,87.0,2017-11-22,9.0,3494.0
5562.0,28.0,Male,25511.0,17.0,2020-09-01,57.0,485.0
5563.0,35.0,Male,34923.0,,2021-09-03,54.0,3015.0
5564.0,44.0,Female,25558.0,32.0,2023-05-03,,3723.0
5565.0,35.0,Female,112771.0,79.0,2017-04-21,19.0,3479.0
5566.0,,Female,15526.0,68.0,2019-03-05,77.0,4214.0
5567.0,28.0,Female,16753.0,39.0,2019-09-09,46.0,4027.0
,38.0,Male,41248.0,94.0,2022-10-25,,4937.0
5569.0,61.0,Male,29656.0,10.0,2021-08-23,62.0,3118.0
5570.0,22.0,Female,38266.0,87.0,2019-09-09,94.0,
5571.0,40.0,Female,,24.0,2022-03-10,60.0,
5572.0,58.0,,77995.0,100.0,2021-03-13,5.0,4882.0
5573.0,42.0,Male,90756.0,58.0,2022-08-29,33.0,4442.0
5574.0,58.0,Male,98574.0,69.0,2023-02-14,,236.0
5575.0,27.0,,93277.0,,2018-09-29,,3284.0
5576.0,39.0,Female,85377.0,19.0,2014-11-14,19.0,3343.0
5577.0,36.0,Female,117345.0,8.0,2017-01-09,17.0,2125.0
5578.0,18.0,Female,111111.0,71.0,2022-11-02,88.0,3217.0
5579.0,24.0,Male,80402.0,40.0,2016-05-07,92.0,1955.0
5580.0,21.0,Male,69176.0,13.0,2023-01-01,42.0,228.0
5581.0,18.0,Female,56733.0,27.0,2020-10-12,22.0,
5582.0,32.0,Female,29418.0,82.0,2018-07-29,39.0,
5583.0,57.0,Female,52185.0,88.0,2019-01-01,80.0,2886.0
5584.0,29.0,Male,56745.0,2.0,2022-05-31,99.0,4259.0
5585.0,39.0,Female,108417.0,16.0,2019-01-27,27.0,4477.0
5586.0,39.0,Male,68787.0,,2016-02-10,76.0,
5587.0,67.0,Female,95123.0,,2020-04-08,46.0,2819.0
5588.0,64.0,Female,67035.0,60.0,2017-05-17,28.0,2989.0
5589.0,34.0,Female,102804.0,70.0,2020-07-19,52.0,1086.0
,46.0,,80984.0,99.0,2021-09-12,65.0,1993.0
5591.0,63.0,Male,67462.0,17.0,2017-12-30,39.0,4341.0
,31.0,Male,52353.0,45.0,2022-11-05,18.0,3045.0
5593.0,67.0,Male,88644.0,38.0,2019-12-02,87.0,3305.0
5594.0,37.0,Male,63302.0,64.0,2018-12-02,22.0,1992.0
5595.0,67.0,Male,91979.0,6.0,2021-06-16,,3599.0
5596.0,65.0,Female,37435.0,60.0,2020-07-05,11.0,3587.0
5597.0,50.0,Male,72728.0,49.0,2022-11-16,82.0,1305.0
5598.0,60.0,Female,113598.0,21.0,2022-08-13,64.0,4459.0
5599.0,32.0,Male,16238.0,99.0,2017-12-18,71.0,919.0
5600.0,29.0,Female,95857.0,23.0,2019-04-18,85.0,41.0
5601.0,57.0,Female,96610.0,76.0,2018-07-21,,1282.0
5602.0,37.0,Male,28049.0,57.0,2022-03-27,35.0,3565.0
5603.0,47.0,Female,72193.0,64.0,2014-10-06,37.0,2120.0
5604.0,55.0,Male,50584.0,29.0,2020-07-06,50.0,
5605.0,20.0,Male,81634.0,27.0,2015-10-28,30.0,2682.0
5606.0,45.0,,29679.0,6.0,2023-02-20,17.0,4496.0
5607.0,43.0,,49505.0,21.0,2018-08-11,33.0,3150.0
5608.0,47.0,Female,66341.0,71.0,2022-06-30,16.0,3724.0
5609.0,30.0,Male,116069.0,41.0,2017-11-11,15.0,1833.0
5610.0,30.0,Female,65374.0,80.0,2014-10-21,13.0,2517.0
5611.0,19.0,Female,61998.0,5.0,2016-12-08,3.0,3836.0
,54.0,Female,91970.0,15.0,2018-09-01,24.0,3862.0
5613.0,66.0,Male,70701.0,21.0,2019-05-20,23.0,128.0
5614.0,,Female,59859.0,58.0,2020-07-09,59.0,4474.0
5615.0,19.0,Male,48178.0,,2016-07-27,55.0,3186.0
5616.0,53.0,Female,42575.0,69.0,2019-10-30,65.0,1345.0
5617.0,,Male,34329.0,7.0,2020-02-25,32.0,2436.0
,28.0,Male,72254.0,35.0,2016-07-27,97.0,
5619.0,25.0,,118090.0,36.0,2016-04-15,60.0,4559.0
5620.0,61.0,Male,99029.0,15.0,2021-06-18,30.0,4642.0
5621.0,57.0,Female,102366.0,92.0,2015-11-21,66.0,4504.0
5622.0,60.0,Female,119139.0,,2019-07-31,18.0,4713.0
5623.0,39.0,Male,115290.0,57.0,2022-11-10,59.0,4856.0
5624.0,37.0,Female,88662.0,5.0,2023-03-23,53.0,3223.0
5625.0,25.0,Male,55068.0,71.0,2020-01-25,64.0,3476.0
5626.0,46.0,Male,73951.0,86.0,2016-05-19,30.0,2538.0
5627.0,57.0,Female,102629.0,95.0,2018-11-06,18.0,
5628.0,43.0,Male,50171.0,32.0,2021-10-14,5.0,1435.0
5629.0,47.0,Male,23262.0,72.0,2019-08-31,69.0,255.0
5630.0,34.0,Male,58270.0,41.0,2022-02-02,8.0,2417.0
5631.0,37.0,Male,35785.0,42.0,2023-08-11,9.0,1753.0
5632.0,69.0,Male,54469.0,75.0,2019-04-27,32.0,4746.0
5633.0,33.0,Female,83831.0,65.0,2016-10-20,14.0,3411.0
5634.0,63.0,Female,96223.0,40.0,2015-10-15,13.0,75.0
,60.0,Female,60643.0,83.0,2019-01-08,18.0,3611.0
5636.0,24.0,Male,82657.0,38.0,2015-04-03,68.0,504.0
5637.0,33.0,Male,,42.0,2020-04-19,22.0,3392.0
5638.0,62.0,Male,45280.0,37.0,,20.0,
,64.0,Male,57589.0,56.0,2021-10-25,15.0,4757.0
5640.0,65.0,Male,119004.0,71.0,2019-04-08,7.0,3378.0
5641.0,44.0,Male,55000.0,55.0,2019-11-26,77.0,2394.0
,40.0,Female,117592.0,,2019-04-04,98.0,1416.0
5643.0,41.0,Male,112208.0,54.0,2019-03-01,30.0,2229.0
5644.0,26.0,Female,16085.0,22.0,2022-10-14,5.0,239.0
5645.0,52.0,,96427.0,27.0,2016-09-26,1.0,1777.0
5646.0,68.0,Female,30600.0,47.0,2015-07-09,60.0,4260.0
5647.0,37.0,Male,112994.0,38.0,2014-10-18,31.0,4158.0
5648.0,54.0,Female,74801.0,39.0,2018-10-31,20.0,
5649.0,59.0,Female,76739.0,15.0,2020-05-11,83.0,
5650.0,34.0,Male,89181.0,66.0,,64.0,2631.0
5651.0,64.0,Male,56596.0,61.0,2022-09-28,64.0,3906.0
5652.0,48.0,Female,85410.0,60.0,2021-10-10,29.0,3010.0
5653.0,25.0,,94303.0,8.0,2017-10-06,10.0,3389.0
5654.0,32.0,Male,67188.0,44.0,2021-03-12,29.0,4076.0
5655.0,48.0,Male,,43.0,2018-04-30,31.0,1214.0
5656.0,47.0,Female,25913.0,6.0,,,669.0
5657.0,63.0,Male,96751.0,84.0,2019-09-12,87.0,3561.0
5658.0,37.0,Female,99269.0,27.0,2019-01-02,30.0,615.0
5659.0,56.0,Female,29332.0,45.0,2017-07-15,25.0,4658.0
5660.0,29.0,Male,69895.0,23.0,2020-08-12,80.0,1130.0
5661.0,66.0,Female,19432.0,81.0,2021-10-17,58.0,
5662.0,34.0,Male,103095.0,13.0,2017-12-06,57.0,4451.0
5663.0,59.0,Male,,68.0,2021-06-09,87.0,2664.0
5664.0,47.0,Female,21103.0,,2020-10-21,63.0,4862.0
5665.0,46.0,Female,30900.0,64.0,2018-05-16,97.0,303.0
,36.0,Female,73415.0,25.0,2017-12-06,37.0,3979.0
5667.0,63.0,Female,82567.0,86.0,2020-09-04,58.0,1894.0
5668.0,28.0,Female,77713.0,52.0,2020-04-01,28.0,1515.0
5669.0,51.0,Male,98169.0,48.0,2014-11-04,27.0,583.0
5670.0,,Female,73639.0,61.0,2021-09-03,,366.0
5671.0,24.0,Male,103728.0,17.0,,37.0,2046.0
5672.0,61.0,Male,100476.0,40.0,2019-12-03,6.0,458.0
5673.0,51.0,Female,23988.0,75.0,2018-12-11,89.0,119.0
5674.0,37.0,Female,118603.0,89.0,2021-11-26,77.0,3284.0
5675.0,67.0,,93488.0,,2018-11-16,62.0,3254.0
5676.0,55.0,Female,107905.0,85.0,2023-08-02,97.0,3565.0
5677.0,41.0,Female,116398.0,26.0,2019-09-28,33.0,3302.0
5678.0,27.0,Male,17977.0,80.0,2019-04-27,89.0,
5679.0,49.0,Male,119029.0,56.0,2021-03-05,78.0,1968.0
5680.0,69.0,Male,69641.0,40.0,2015-05-15,40.0,2531.0
5681.0,32.0,Female,16268.0,85.0,2019-10-28,41.0,851.0
5682.0,54.0,Female,69431.0,96.0,2016-06-02,42.0,1929.0
5683.0,37.0,Male,31756.0,68.0,2018-11-29,9.0,1943.0
5684.0,20.0,Female,35764.0,8.0,,18.0,763.0
5685.0,54.0,Female,74912.0,73.0,2020-10-13,15.0,3296.0
5686.0,57.0,Female,55385.0,45.0,,4.0,2678.0
5687.0,25.0,Male,30032.0,17.0,2018-06-19,34.0,3811.0
5688.0,57.0,Female,110014.0,41.0,2020-09-16,62.0,901.0
,,Male,60702.0,77.0,2018-10-14,38.0,1518.0
5690.0,,Female,26885.0,9.0,2015-10-17,81.0,3256.0
5691.0,57.0,Female,24796.0,,2017-08-27,71.0,3986.0
5692.0,28.0,Male,119583.0,91.0,2020-10-19,96.0,741.0
5693.0,63.0,Female,47863.0,24.0,2021-05-18,23.0,3553.0
5694.0,25.0,Female,96014.0,73.0,2019-05-02,20.0,1693.0
5695.0,46.0,Female,47117.0,11.0,2014-11-14,56.0,2129.0
5696.0,47.0,Male,35753.0,35.0,2018-04-22,53.0,4011.0
,,,35325.0,29.0,2023-03-08,2.0,3252.0
5698.0,56.0,Female,22021.0,8.0,2019-07-09,21.0,1365.0
5699.0,45.0,Female,95721.0,17.0,2022-06-13,76.0,195.0
5700.0,66.0,Female,68096.0,71.0,2014-11-16,,150.0
5701.0,53.0,Female,86404.0,12.0,2017-11-27,57.0,4523.0
5702.0,30.0,Male,28071.0,79.0,2022-10-17,49.0,330.0
5703.0,49.0,Male,79649.0,93.0,2021-11-21,91.0,3110.0
5704.0,53.0,Female,23041.0,50.0,2018-04-16,10.0,3324.0
5705.0,54.0,,97051.0,24.0,2015-09-15,72.0,889.0
5706.0,43.0,Male,55058.0,37.0,2018-06-22,61.0,954.0
5707.0,39.0,Female,63263.0,78.0,2023-06-23,21.0,3689.0
5708.0,21.0,Female,106502.0,11.0,2019-10-14,60.0,4449.0
5709.0,48.0,Female,119820.0,99.0,2019-09-09,86.0,2948.0
,35.0,Female,59470.0,81.0,2017-06-16,13.0,3241.0
5711.0,55.0,,102826.0,59.0,2023-09-12,48.0,2395.0
5712.0,41.0,Female,111238.0,55.0,2022-08-24,40.0,2044.0
5713.0,40.0,Female,43223.0,27.0,2015-03-30,63.0,3599.0
5714.0,39.0,Female,48575.0,67.0,2023-01-08,76.0,3990.0
5715.0,19.0,Male,,60.0,2020-02-17,81.0,4014.0
5716.0,48.0,Male,36661.0,2.0,2016-06-26,9.0,2055.0
,28.0,Female,96975.0,68.0,2022-05-08,57.0,2670.0
5718.0,45.0,Female,51432.0,18.0,2019-03-10,51.0,1575.0
5719.0,63.0,Female,114047.0,20.0,2022-04-10,40.0,1852.0
5720.0,49.0,Female,46147.0,85.0,2021-09-13,76.0,2213.0
5721.0,22.0,Male,44114.0,63.0,2021-11-26,73.0,1226.0
5722.0,55.0,Male,21030.0,78.0,2022-05-22,64.0,1663.0
5723.0,27.0,Male,105051.0,72.0,2019-08-19,94.0,363.0
5724.0,57.0,Male,,2.0,2021-05-18,70.0,1947.0
5725.0,63.0,Female,62743.0,90.0,2019-09-26,64.0,4753.0
5726.0,41.0,Female,110869.0,83.0,2022-11-19,25.0,3632.0
5727.0,52.0,Female,80615.0,42.0,2016-08-03,28.0,3481.0
5728.0,61.0,Male,62577.0,28.0,2018-06-22,10.0,1274.0
5729.0,65.0,Female,109584.0,29.0,,28.0,1445.0
5730.0,40.0,Female,17966.0,69.0,2022-12-13,,4827.0
5731.0,34.0,Male,18728.0,28.0,2022-11-10,36.0,2957.0
5732.0,18.0,Male,52304.0,60.0,2014-11-28,11.0,3456.0
5733.0,48.0,Male,64277.0,90.0,2018-06-15,21.0,2165.0
5734.0,48.0,Male,119117.0,5.0,2015-07-24,26.0,1009.0
5735.0,59.0,Male,105330.0,15.0,2018-07-21,18.0,2819.0
5736.0,59.0,Female,15947.0,73.0,2022-03-07,,1728.0
5737.0,51.0,Female,93101.0,32.0,2015-11-20,41.0,695.0
5738.0,26.0,Male,96380.0,52.0,2018-12-15,15.0,4617.0
5739.0,39.0,Female,81130.0,90.0,2016-03-01,23.0,2384.0
5740.0,30.0,Female,36414.0,37.0,2023-07-08,41.0,1382.0
5741.0,42.0,Female,111226.0,15.0,2016-04-11,6.0,2495.0
5742.0,65.0,Female,97060.0,,2016-10-24,,3605.0
5743.0,35.0,Male,108005.0,4.0,2023-06-25,60.0,1847.0
5744.0,68.0,Female,34439.0,53.0,2019-10-16,79.0,1728.0
5745.0,29.0,Female,106742.0,100.0,2021-05-26,52.0,652.0
5746.0,57.0,Female,73220.0,84.0,2020-08-20,,758.0
5747.0,34.0,Male,61785.0,27.0,2021-02-07,30.0,1279.0
5748.0,32.0,Female,51973.0,21.0,2018-09-28,44.0,441.0
5749.0,59.0,Male,102091.0,60.0,2022-02-09,62.0,4504.0
5750.0,32.0,Male,,86.0,2020-07-09,43.0,4905.0
5751.0,32.0,Male,83196.0,64.0,2022-01-10,28.0,3488.0
